"ID","visualization_type","color","reaction_time"
"53","pie chart","red",1099.2
"53","line chart","red",1948.7
"53","bar chart","blue",349.4
"53","pie chart","red",517.6
"53","bar chart","blue",529.4
"53","bar chart","yellow",376.9
"53","line chart","blue",419.8
"53","line chart","red",406.4
"53","bar chart","yellow",317.5
"53","bar chart","blue",1332.1
"53","line chart","red",683.4
"53","bar chart","red",455.6
"53","pie chart","blue",416.2
"53","pie chart","yellow",367.7
"53","line chart","red",1804.4
"53","line chart","green",2115.4
"53","pie chart","red",1250.5
"53","bar chart","blue",530.6
"53","pie chart","yellow",1318.3
"53","bar chart","red",25065.2
"91","pie chart","red",981.4
"91","line chart","red",1083.6
"91","line chart","green",1449.6
"91","line chart","blue",1233.2
"91","pie chart","blue",1549.8
"91","line chart","yellow",1881.6
"91","pie chart","blue",783.5
"91","bar chart","blue",565.3
"91","line chart","blue",1085.6
"91","pie chart","yellow",1553.2
"91","pie chart","red",947.7
"91","pie chart","green",1418.9
"91","pie chart","yellow",1050.4
"91","pie chart","red",1448.7
"91","line chart","blue",1613.4
"91","bar chart","green",1217.6
"91","line chart","blue",1332.5
"91","line chart","red",866.4
"91","bar chart","blue",1268
"91","bar chart","red",1416.6
"91","bar chart","blue",1450.2
"91","bar chart","yellow",1000.7
"91","line chart","green",1249.1
"91","pie chart","green",1598.3
"91","pie chart","yellow",1133
"91","pie chart","blue",1329.5
"91","pie chart","yellow",1582
"91","pie chart","green",1034.2
"91","bar chart","blue",1381.9
"91","pie chart","blue",1165.7
"91","bar chart","green",1333.1
"91","bar chart","red",1216.7
"91","line chart","yellow",1796.8
"91","bar chart","yellow",1065.4
"91","line chart","red",1896.8
"91","bar chart","green",2885.7
"91","bar chart","yellow",1880.4
"91","line chart","yellow",2566.6
"91","pie chart","green",1365.7
"91","line chart","green",2598.2
"91","bar chart","green",1714.4
"91","bar chart","yellow",2581.9
"91","line chart","red",3102.5
"91","bar chart","red",2881.8
"91","line chart","green",1331.3
"91","pie chart","red",1866.4
"91","bar chart","red",1735.4
"91","line chart","yellow",3431.9
"104","bar chart","yellow",28659.4
"104","pie chart","blue",6372.9
"104","pie chart","green",5128.3
"104","pie chart","red",5170.9
"104","line chart","green",8360.9
"104","line chart","red",11200.1
"104","line chart","green",8269.8
"104","pie chart","yellow",3180.2
"104","line chart","red",8790.1
"104","pie chart","blue",10317.3
"104","bar chart","blue",2742.8
"104","pie chart","red",3946.2
"104","pie chart","red",5211.9
"104","bar chart","yellow",3247.2
"104","bar chart","yellow",4279
"104","bar chart","blue",24479.6
"104","line chart","red",4939.8
"104","bar chart","red",6627.4
"104","bar chart","yellow",2599.7
"104","pie chart","yellow",2983.4
"104","pie chart","red",2865.5
"104","line chart","green",5861.3
"104","line chart","blue",1931.3
"104","pie chart","green",5321.3
"104","line chart","yellow",9309.1
"104","line chart","yellow",3430.2
"104","pie chart","green",1098
"104","pie chart","yellow",7604.3
"104","line chart","red",3246.9
"104","bar chart","green",3418.7
"104","line chart","blue",2774.3
"104","pie chart","green",2225.2
"104","pie chart","blue",4147.2
"104","bar chart","blue",5578.5
"104","pie chart","yellow",6198.5
"104","pie chart","blue",2657.7
"104","bar chart","red",2982.8
"104","line chart","yellow",5361.8
"104","line chart","blue",1801.4
"104","line chart","blue",13737.9
"104","bar chart","green",3597.1
"104","bar chart","blue",4446.4
"104","line chart","yellow",5751.5
"104","bar chart","red",4928.6
"104","bar chart","red",1827.1
"104","bar chart","green",3600.4
"104","bar chart","green",3147.7
"104","line chart","green",2006.9
"57","pie chart","yellow",1763.6
"57","bar chart","red",2542
"57","pie chart","green",1736.2
"57","bar chart","green",1430.6
"57","line chart","blue",874.9
"57","pie chart","blue",1556.2
"57","bar chart","blue",1760.3
"57","line chart","blue",1006.8
"57","bar chart","green",1305.4
"57","pie chart","yellow",1534.9
"57","bar chart","red",1590.3
"57","line chart","red",1646
"57","line chart","yellow",1916.8
"57","bar chart","red",826.2
"57","bar chart","yellow",1902.8
"57","line chart","red",1159.7
"57","bar chart","yellow",1625.1
"57","bar chart","yellow",798.1
"57","line chart","red",1229
"57","bar chart","blue",1187.5
"57","bar chart","yellow",3624.9
"57","line chart","blue",1375
"57","pie chart","red",2333.6
"57","bar chart","green",1985.9
"57","pie chart","blue",1499.8
"57","bar chart","red",2070.7
"57","pie chart","blue",1527.9
"57","line chart","green",2125.8
"57","pie chart","green",2284.8
"57","pie chart","yellow",2493.3
"57","line chart","yellow",4465.3
"57","bar chart","green",1611
"57","line chart","yellow",4874.7
"57","pie chart","red",1611.2
"57","line chart","red",1020.7
"57","bar chart","blue",1826.6
"57","pie chart","blue",597
"57","line chart","yellow",979
"57","line chart","blue",3874.5
"57","pie chart","green",1076.2
"57","line chart","green",1451.6
"57","line chart","green",1978.9
"57","pie chart","red",1485.9
"57","pie chart","yellow",2687.6
"57","bar chart","blue",2076.2
"57","pie chart","red",1791.1
"57","line chart","green",1104
"57","pie chart","green",3718.5
"201","pie chart","green",1261.8
"201","pie chart","red",4109.1
"201","bar chart","yellow",4797.3
"201","line chart","yellow",1190.6
"201","line chart","yellow",882.2
"201","line chart","red",1442.3
"201","pie chart","yellow",812.2
"201","bar chart","blue",2351.7
"201","bar chart","green",1410.1
"201","line chart","blue",897.4
"201","line chart","yellow",1629.5
"201","pie chart","red",1589.2
"201","bar chart","yellow",2512.8
"201","line chart","blue",1395.2
"201","bar chart","yellow",2429.4
"201","pie chart","green",4069.6
"201","pie chart","green",1725
"201","line chart","blue",4442.4
"201","bar chart","red",3692.5
"201","pie chart","blue",5193.6
"201","pie chart","red",4475.4
"201","bar chart","red",1624.1
"201","pie chart","yellow",2704.9
"201","pie chart","yellow",1569.6
"201","bar chart","yellow",1874.4
"201","pie chart","blue",1868.9
"201","line chart","red",959.3
"201","bar chart","green",1380
"201","pie chart","red",2154.1
"201","bar chart","red",3248.3
"201","pie chart","yellow",1910.7
"201","line chart","green",3338.3
"201","bar chart","green",3393.9
"201","bar chart","blue",628.5
"201","pie chart","blue",2439.9
"201","line chart","red",1846.3
"201","bar chart","green",1783.9
"201","bar chart","blue",2833.2
"201","pie chart","blue",1335.5
"201","line chart","yellow",1345.6
"201","line chart","green",1157.2
"201","bar chart","red",1339.9
"201","line chart","green",1465.9
"201","bar chart","blue",3125.3
"201","pie chart","green",914
"201","line chart","green",737.2
"201","line chart","blue",3262.5
"201","line chart","red",1181
"176","line chart","red",1973.2
"176","bar chart","yellow",1845.8
"176","bar chart","yellow",4610.2
"176","pie chart","red",2845.5
"176","line chart","red",4545.4
"176","line chart","yellow",1230.4
"176","pie chart","yellow",822.7
"176","pie chart","green",1296.6
"176","pie chart","blue",2575.5
"176","pie chart","yellow",1301.6
"176","bar chart","red",4918.7
"176","pie chart","red",625
"176","pie chart","blue",1351.1
"176","pie chart","green",809.4
"176","pie chart","green",983.5
"176","line chart","blue",1521.9
"176","line chart","blue",6475.4
"176","line chart","yellow",792.6
"176","bar chart","red",3680.4
"176","bar chart","red",1973.7
"176","line chart","yellow",1518
"176","pie chart","yellow",1255.5
"176","pie chart","red",1531.1
"176","bar chart","blue",737.4
"176","bar chart","blue",842.3
"176","bar chart","green",2415.4
"176","bar chart","green",1641.7
"176","bar chart","yellow",1447.1
"176","pie chart","yellow",1184.5
"176","line chart","blue",1345.1
"176","bar chart","yellow",4541.2
"176","bar chart","green",1653.4
"176","line chart","yellow",1324.1
"176","line chart","red",1233.4
"176","line chart","green",1274.9
"176","bar chart","red",2439.9
"176","bar chart","blue",2788.7
"176","pie chart","green",729.4
"176","line chart","green",1244
"176","line chart","green",1006.8
"176","line chart","red",1225
"176","line chart","green",1354.4
"176","pie chart","blue",912.2
"176","line chart","blue",2831.9
"176","pie chart","red",1422.3
"176","bar chart","blue",984.6
"176","bar chart","green",820.6
"176","pie chart","blue",812.9
"134","bar chart","blue",2049.6
"134","line chart","yellow",1933.3
"134","line chart","green",3566.7
"134","line chart","blue",1416.5
"134","line chart","red",2450
"134","pie chart","green",966.4
"134","pie chart","red",1966.6
"134","bar chart","red",1433.5
"134","line chart","green",2000.2
"134","bar chart","green",56233.8
"134","bar chart","yellow",433.2
"134","line chart","red",2516.7
"134","bar chart","yellow",2833.2
"134","pie chart","yellow",3150
"134","pie chart","yellow",949.8
"134","pie chart","red",1066.5
"134","pie chart","green",1316.6
"134","line chart","green",5450.2
"134","pie chart","red",1883.2
"134","bar chart","blue",350
"134","pie chart","red",599.9
"134","line chart","blue",1800
"134","bar chart","yellow",1452
"134","pie chart","blue",4408
"134","pie chart","blue",1035.3
"134","line chart","yellow",3083.4
"134","line chart","red",1950
"134","line chart","yellow",5083.4
"134","bar chart","yellow",1300.2
"134","pie chart","blue",649.9
"134","line chart","green",1899.7
"134","line chart","red",2016.6
"134","bar chart","green",1266.6
"134","bar chart","green",549.8
"134","line chart","blue",4366.8
"134","bar chart","red",433.1
"134","pie chart","green",1533.4
"134","pie chart","yellow",1016.6
"134","bar chart","blue",566.5
"134","bar chart","green",1799.9
"134","pie chart","green",1566.7
"134","bar chart","red",6283.5
"134","line chart","blue",1016.8
"134","bar chart","red",1366.6
"134","pie chart","blue",1550
"134","bar chart","blue",1016.7
"134","line chart","yellow",4249.8
"134","pie chart","yellow",2283.4
"133","bar chart","yellow",7721.7
"133","bar chart","yellow",2091.5
"133","bar chart","blue",4271.6
"133","line chart","red",3446.6
"133","bar chart","green",2376
"133","line chart","blue",5757.9
"133","bar chart","green",2564
"133","pie chart","red",2034.6
"133","line chart","red",4200.6
"133","pie chart","blue",5632
"133","bar chart","green",6110.9
"133","pie chart","yellow",3307.3
"133","line chart","red",2045.9
"133","bar chart","yellow",4649.4
"133","line chart","yellow",2517.9
"133","pie chart","yellow",1709.4
"133","pie chart","blue",1237.6
"133","line chart","blue",3645.7
"133","pie chart","green",1912.6
"133","bar chart","red",1611.7
"133","line chart","yellow",5303.2
"133","bar chart","blue",955.6
"133","bar chart","blue",1258.6
"133","pie chart","yellow",1372.5
"133","bar chart","red",2362
"133","line chart","green",2112.4
"133","pie chart","green",1457.5
"133","pie chart","red",2603.8
"133","line chart","yellow",1535.2
"133","line chart","green",1937.5
"133","line chart","green",1783.6
"133","pie chart","yellow",1634.7
"133","bar chart","green",1583.9
"133","pie chart","blue",1257
"133","bar chart","red",1357.2
"133","line chart","red",3946.5
"133","line chart","green",2514.9
"133","line chart","blue",932.3
"133","line chart","yellow",3595.4
"133","pie chart","blue",1557.5
"133","bar chart","yellow",4980.6
"133","pie chart","red",1006.2
"133","pie chart","red",1835.8
"133","bar chart","red",1861.5
"133","line chart","blue",1799.5
"133","pie chart","green",1382.1
"133","pie chart","green",2114.7
"133","bar chart","blue",1483.5
"191","line chart","green",949.3
"191","pie chart","yellow",1133
"191","bar chart","red",567.1
"191","pie chart","red",1650.1
"191","pie chart","red",1116.6
"191","bar chart","green",1066.6
"191","bar chart","green",583.4
"191","pie chart","green",466.1
"191","line chart","blue",632.7
"191","bar chart","blue",883.5
"191","line chart","blue",2750
"191","pie chart","green",516.7
"191","line chart","green",716
"191","bar chart","yellow",1066.5
"191","pie chart","blue",5316.9
"191","bar chart","blue",499.3
"191","line chart","yellow",832.8
"191","line chart","green",1984
"191","pie chart","yellow",1017.5
"191","pie chart","yellow",999.9
"191","line chart","red",2650
"191","bar chart","yellow",982.9
"191","line chart","yellow",2167.2
"191","bar chart","green",2333.3
"191","line chart","blue",2115.9
"191","bar chart","red",716.7
"191","bar chart","red",516
"191","pie chart","red",666
"191","line chart","yellow",549.5
"191","pie chart","red",1467.2
"191","pie chart","yellow",482.8
"191","bar chart","yellow",917.3
"191","line chart","red",3965.9
"191","line chart","green",482.8
"191","bar chart","yellow",967.2
"191","pie chart","blue",466
"191","line chart","red",1934.1
"191","pie chart","green",1349.9
"191","line chart","blue",532.7
"191","bar chart","blue",449.6
"191","bar chart","red",783.4
"191","bar chart","green",4333.9
"191","bar chart","blue",316
"191","pie chart","blue",583.1
"191","line chart","red",732.8
"191","line chart","yellow",816.7
"191","pie chart","green",1800
"191","pie chart","blue",1882.9
"1","pie chart","blue",2683.2
"1","line chart","yellow",2917.4
"1","line chart","blue",5050.4
"1","bar chart","yellow",3400.2
"1","pie chart","yellow",3333.9
"1","line chart","yellow",1749.8
"1","line chart","green",2350.2
"1","bar chart","yellow",1649.7
"1","bar chart","green",600
"1","bar chart","red",2467.4
"1","pie chart","red",1166.7
"1","bar chart","blue",1039
"1","line chart","red",3729.8
"1","pie chart","green",1033.3
"1","bar chart","red",762.9
"1","pie chart","green",6117
"1","bar chart","red",932.9
"1","line chart","blue",866.5
"1","pie chart","blue",2583.7
"1","line chart","blue",1862.9
"1","pie chart","blue",746.7
"1","bar chart","green",2516.8
"1","pie chart","yellow",1567
"1","bar chart","yellow",846.2
"1","line chart","green",1050.1
